source_type,file,html_length,button_count,card_count,section_count,nav_count,form_count,image_count,link_count,heading_count,has_hero,has_pricing,has_testimonials,has_faq,has_contact,has_services,has_portfolio,color_count,top_colors,font_size_count,radius_count,shadow_count,padding_count,margin_count,design_profile
html,html_1356.html,2683,0,0,1,1,0,0,4,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_7735.html,1603,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_472.html,1974,1,0,1,1,0,2,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_6623.html,1584,1,0,2,0,1,1,0,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,form-focused
html,html_1552.html,1921,2,0,2,0,1,0,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,form-focused
html,html_1173.html,2365,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7514.html,1679,0,0,0,1,0,2,6,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6719.html,2698,0,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5413.html,1273,0,0,3,1,0,0,4,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9124.html,1376,0,0,3,0,0,1,0,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11934.html,1213,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13623.html,1070,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2150.html,1348,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6898.html,1909,0,0,1,1,0,4,8,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8626.html,1148,0,0,4,1,0,0,0,5,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7633.html,884,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4783.html,1248,0,0,0,1,0,1,5,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1020.html,1359,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2313.html,1363,0,0,1,1,0,0,6,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12887.html,1402,0,0,1,1,0,0,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10284.html,1634,0,0,0,1,0,2,7,1,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1028.html,1443,1,0,0,1,0,1,4,1,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9058.html,1379,0,0,0,1,0,1,3,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6516.html,1447,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_12461.html,1248,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11678.html,2316,0,0,2,1,0,2,5,1,1,1,0,0,0,1,0,1,#acce,0,0,0,0,0,card-heavy-modern
html,html_14136.html,2318,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1812.html,1815,0,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13685.html,1818,0,0,0,1,0,0,4,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_14134.html,1758,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8989.html,1941,0,0,0,1,0,1,3,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6942.html,920,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12992.html,1761,1,0,1,1,0,0,3,2,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14880.html,1540,0,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6307.html,3328,0,0,0,1,0,1,6,3,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_280.html,1269,0,0,0,0,0,1,2,6,1,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_3378.html,2248,0,0,0,1,0,0,7,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1074.html,1337,0,0,3,1,0,0,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4220.html,602,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10274.html,1435,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9972.html,4221,0,0,1,1,0,1,10,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5434.html,1710,1,0,1,1,1,0,2,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,form-focused
html,html_10850.html,1237,1,0,2,0,0,0,3,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10584.html,2230,0,0,0,1,0,0,3,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14580.html,2080,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_8039.html,3324,1,0,0,1,0,0,4,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8587.html,665,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_3393.html,2055,3,0,3,1,0,1,4,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14422.html,2014,0,0,0,1,0,1,6,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8185.html,2358,0,0,0,1,0,0,13,5,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11822.html,1386,1,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11042.html,2153,0,0,0,1,0,0,4,6,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11699.html,2497,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9409.html,1825,0,0,4,1,0,0,4,4,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14614.html,1063,1,0,3,0,0,0,0,4,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9494.html,1485,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13642.html,1977,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3291.html,1327,1,0,0,1,0,2,4,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8643.html,2188,0,0,0,0,0,2,1,4,0,0,1,0,0,1,1,0,,0,0,0,0,0,image-rich-gallery
html,html_10219.html,955,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3853.html,2675,0,0,0,0,0,2,6,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12572.html,1757,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12359.html,1911,0,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10722.html,2163,1,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_9413.html,1995,0,0,0,1,0,0,8,1,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12505.html,2415,0,0,0,1,0,0,5,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_6701.html,1318,1,0,3,0,0,0,0,3,1,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12318.html,2156,0,0,0,1,0,1,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11636.html,1777,0,0,4,1,0,0,3,4,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11433.html,2372,1,0,4,1,1,0,3,4,1,0,0,0,0,0,1,0,,0,0,0,0,0,form-focused
html,html_5898.html,1376,0,0,4,0,0,0,0,5,0,1,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_396.html,998,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2161.html,1813,0,0,1,1,0,3,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_917.html,1958,0,0,0,0,0,3,6,3,0,0,0,1,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12315.html,1179,1,0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11251.html,2550,0,0,0,1,0,1,4,3,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_4892.html,2066,0,0,0,1,0,1,7,1,0,0,0,0,0,1,1,0,,0,0,0,0,0,image-rich-gallery
html,html_3862.html,1138,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13492.html,1769,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13398.html,1246,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12069.html,1097,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11812.html,1798,1,0,0,1,0,0,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_569.html,2138,0,3,3,1,0,0,3,3,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2684.html,2575,1,0,0,1,1,3,3,1,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_10065.html,1315,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12401.html,915,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1270.html,970,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5592.html,938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_555.html,1657,0,0,0,1,0,0,4,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_4859.html,1319,0,0,1,1,0,0,4,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2377.html,1057,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14953.html,1405,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9089.html,2436,0,0,0,1,0,1,3,2,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_6002.html,1348,1,0,0,1,0,1,3,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_6645.html,1627,0,0,0,1,0,1,5,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_7973.html,1316,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11911.html,1347,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4615.html,1531,1,0,0,1,0,1,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13633.html,1696,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2393.html,1643,0,0,0,0,0,0,6,0,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11239.html,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12804.html,1542,1,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_7748.html,2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_11720.html,1678,0,0,0,1,0,1,4,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14464.html,1969,1,0,2,1,1,2,2,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_11378.html,1453,1,0,0,1,0,1,4,1,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10973.html,1987,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,0,0,0,0,0,form-focused
html,html_7637.html,1708,0,0,2,1,0,2,0,2,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6456.html,1119,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4190.html,1618,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13140.html,1678,0,0,3,1,0,1,3,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3756.html,1764,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13062.html,1564,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3495.html,2563,0,0,4,1,0,0,4,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3413.html,1727,0,0,0,1,0,0,4,2,0,0,0,0,0,0,1,0,,0,0,0,0,0,card-heavy-modern
html,html_12735.html,1032,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_15.html,2113,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14716.html,1522,0,0,3,1,0,2,3,3,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5816.html,1256,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4612.html,2633,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13466.html,1442,0,0,0,1,0,1,7,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_926.html,1291,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5785.html,1431,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11216.html,1922,0,0,0,1,0,0,7,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_4222.html,1204,0,0,0,1,0,0,4,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4738.html,1632,0,0,0,1,0,2,7,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2732.html,2251,1,0,0,1,0,1,4,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_8600.html,1379,0,0,0,1,0,1,5,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13435.html,1497,1,2,2,1,1,1,3,3,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2233.html,1831,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3155.html,897,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_695.html,2537,0,0,0,1,0,0,8,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_14328.html,1273,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2641.html,2022,0,0,3,2,0,0,6,6,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_7491.html,1407,1,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_4973.html,1616,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6439.html,1600,0,0,4,1,0,0,4,5,0,0,0,0,0,0,0,1,#acade,0,0,0,0,0,card-heavy-modern
html,html_14562.html,1984,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7240.html,2397,1,0,3,1,0,1,4,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5944.html,819,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_566.html,2106,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6584.html,1942,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4235.html,1976,0,0,1,2,0,1,6,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_13937.html,1319,0,0,1,0,0,1,0,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_14209.html,1383,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1178.html,1353,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6475.html,1505,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_9973.html,1826,0,0,0,1,0,2,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12139.html,2360,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3987.html,1698,1,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7160.html,1878,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6288.html,2054,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12585.html,1510,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_10398.html,1470,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_2405.html,1661,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_9017.html,695,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_4186.html,1530,0,0,2,1,0,1,4,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5358.html,1391,0,0,2,0,1,0,3,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12376.html,993,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_8136.html,1860,0,0,3,1,0,1,3,3,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_4052.html,2033,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_13739.html,2067,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3292.html,1654,1,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12030.html,1864,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_710.html,4011,1,0,2,1,0,1,4,4,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12097.html,1428,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5313.html,1852,0,0,2,1,0,0,4,2,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_8012.html,2459,0,0,3,1,0,4,4,3,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6442.html,1327,0,0,2,0,0,0,0,6,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2487.html,1361,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_12377.html,1635,0,0,2,1,0,2,4,2,0,0,1,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_4599.html,1241,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5802.html,1787,0,0,0,1,0,0,4,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3618.html,1301,0,0,0,1,0,1,5,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3170.html,1667,0,1,0,0,0,2,0,5,1,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13174.html,2135,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7224.html,1716,0,0,1,1,0,0,3,2,0,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_13684.html,1505,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_494.html,1506,0,0,2,1,0,0,3,4,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_603.html,1593,0,0,0,1,0,1,4,2,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_12783.html,2262,0,0,2,1,0,0,4,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14071.html,1248,0,0,0,0,0,0,0,3,0,1,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3885.html,1422,0,0,0,1,0,1,4,1,1,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5393.html,1910,1,0,0,0,1,1,3,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_10865.html,1192,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_9645.html,1517,0,0,0,1,0,1,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5184.html,1295,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11681.html,2348,4,0,4,1,0,1,4,4,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_6953.html,1251,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1100.html,2215,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_6320.html,802,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_1303.html,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_5470.html,2961,0,0,3,1,0,0,3,4,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7360.html,1474,0,0,0,1,0,2,4,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9745.html,1522,1,0,2,0,0,0,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_7634.html,882,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14873.html,1436,0,2,3,1,0,1,4,3,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12455.html,1560,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,,0,0,0,0,0,image-rich-gallery
html,html_5726.html,1298,0,0,0,1,0,0,4,2,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_1120.html,2261,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8341.html,1126,0,0,1,0,0,1,0,3,1,0,1,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14203.html,1655,0,0,0,1,0,4,5,1,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_2184.html,1667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11679.html,1673,1,0,0,1,0,3,4,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_2851.html,1404,1,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_5691.html,816,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_3931.html,1947,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_14700.html,1449,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_12670.html,1598,0,0,0,1,0,4,5,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_5250.html,1603,0,0,2,1,0,3,3,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_7171.html,1272,0,0,4,1,0,0,0,7,0,0,0,0,1,0,1,0,,0,0,0,0,0,form-focused
html,html_969.html,912,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_11845.html,1669,0,0,0,2,0,0,6,1,0,0,1,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_8156.html,2372,0,0,1,1,0,0,10,0,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_9722.html,2059,1,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,,0,0,0,0,0,image-rich-gallery
html,html_10970.html,2171,0,0,0,1,0,0,3,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,form-focused
html,html_3642.html,2370,0,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_940.html,1556,0,0,2,0,0,1,0,2,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_11313.html,1966,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,,0,0,0,0,0,form-focused
html,html_5650.html,1322,0,0,2,0,0,0,0,4,0,0,0,0,1,1,0,0,,0,0,0,0,0,form-focused
html,html_1947.html,1527,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,,0,0,0,0,0,card-heavy-modern
html,html_4323.html,2018,1,0,3,2,0,1,2,2,0,1,0,1,0,0,0,0,,0,0,0,0,0,card-heavy-modern
html,html_485.html,1423,0,0,0,1,0,0,4,4,0,0,0,0,1,0,0,0,,0,0,0,0,0,form-focused
html,html_9081.html,1670,0,0,2,1,0,0,2,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,card-heavy-modern
